window,phase,phase_idx,seq,query,op_type,exec_ms
46,CrossMatch,2,1414,Match,SELECT,4576.4068
46,CrossMatch,2,1415,Neighbors,SELECT,1241.6734
47,CrossMatch,2,1416,Neighbors,SELECT,1122.1705
47,CrossMatch,2,1417,Neighbors,SELECT,1289.9465
47,CrossMatch,2,1418,Neighbors,SELECT,3247.334
47,CrossMatch,2,1419,Neighbors,SELECT,256.3002
47,CrossMatch,2,1420,fGetNearbyObj,SELECT,4523.0295
47,CrossMatch,2,1421,fGetNearbyObj,SELECT,4621.8664
47,CrossMatch,2,1422,Neighbors,SELECT,1368.0742
47,CrossMatch,2,1423,Neighbors,SELECT,2237.4886
47,CrossMatch,2,1424,Neighbors,SELECT,601.569
47,CrossMatch,2,1425,fGetNearbyObj,SELECT,2994.0654
47,CrossMatch,2,1426,fGetNearbyObj,SELECT,687.5525
47,CrossMatch,2,1427,fGetNearbyObj,SELECT,70.4863
47,CrossMatch,2,1428,Neighbors,SELECT,8199.4295
47,CrossMatch,2,1429,fGetNearbyObj,SELECT,531.9229
47,CrossMatch,2,1430,Neighbors,SELECT,1690.6452
47,CrossMatch,2,1431,fGetNearbyObj,SELECT,2341.6464
47,CrossMatch,2,1432,Neighbors,SELECT,3238.3744
47,CrossMatch,2,1433,Neighbors,SELECT,1874.3324
47,CrossMatch,2,1434,Neighbors,SELECT,2601.1847
47,CrossMatch,2,1435,fGetNearbyObj,SELECT,1331.156
47,CrossMatch,2,1436,fGetNearbyObj,SELECT,307.1544
47,CrossMatch,2,1437,fGetNearbyObj,SELECT,1790.1669
47,CrossMatch,2,1438,Neighbors,SELECT,3828.5994
47,CrossMatch,2,1439,fGetNearbyObj,SELECT,567.9224
47,CrossMatch,2,1440,fGetNearbyObj,SELECT,2370.9163
47,CrossMatch,2,1441,fGetNearbyObj,SELECT,17223.9297
47,CrossMatch,2,1442,fGetNearbyObj,SELECT,1655.4458
47,CrossMatch,2,1443,Neighbors,SELECT,1757.9303
47,CrossMatch,2,1444,fGetNearbyObj,SELECT,281.7137
47,CrossMatch,2,1445,Neighbors,SELECT,498.4768
47,CrossMatch,2,1446,Match,SELECT,695.8857
47,CrossMatch,2,1447,Neighbors,SELECT,3642.931
48,CrossMatch,2,1448,Match,SELECT,4236.93
48,CrossMatch,2,1449,Match,SELECT,1164.4176
48,CrossMatch,2,1450,Match,SELECT,3268.6044
48,CrossMatch,2,1451,fGetNearbyObj,SELECT,282.9221
48,CrossMatch,2,1452,Neighbors,SELECT,129.7721
48,CrossMatch,2,1453,Match,SELECT,2111.7905
48,CrossMatch,2,1454,Match,SELECT,479.6218
48,CrossMatch,2,1455,Match,SELECT,2075.9157
48,CrossMatch,2,1456,Match,SELECT,2130.0969
48,CrossMatch,2,1457,Match,SELECT,1825.4701
48,CrossMatch,2,1458,Match,SELECT,6484.53
48,CrossMatch,2,1459,Match,SELECT,52962.3702
48,CrossMatch,2,1460,Match,SELECT,2855.4796
48,CrossMatch,2,1461,Neighbors,SELECT,17198.2647
48,CrossMatch,2,1462,Match,SELECT,263.4682
48,CrossMatch,2,1463,Zone,SELECT,1201.0172
48,CrossMatch,2,1464,Match,SELECT,389.5122
48,CrossMatch,2,1465,Neighbors,SELECT,827.4518
48,CrossMatch,2,1466,Match,SELECT,1285.7291
48,CrossMatch,2,1467,Zone,SELECT,19510.5839
48,CrossMatch,2,1468,fGetNearbyObj,SELECT,1952.3192
48,CrossMatch,2,1469,fGetNearbyObj,SELECT,6817.2235
48,CrossMatch,2,1470,Neighbors,SELECT,1090.504
48,CrossMatch,2,1471,fGetNearbyObj,SELECT,947.7029
48,CrossMatch,2,1472,Neighbors,SELECT,271.0835
48,CrossMatch,2,1473,Neighbors,SELECT,18565.1292
48,CrossMatch,2,1474,Match,SELECT,10447.9284
48,CrossMatch,2,1475,Match,SELECT,2400.8765
49,CrossMatch,2,1476,Neighbors,SELECT,283.0547
49,CrossMatch,2,1477,Neighbors,SELECT,6731.9955
49,CrossMatch,2,1478,Zone,SELECT,375.8108
49,CrossMatch,2,1479,Zone,SELECT,139.073
49,CrossMatch,2,1480,Neighbors,SELECT,7083.675
49,CrossMatch,2,1481,Neighbors,SELECT,993.5406
49,CrossMatch,2,1482,Neighbors,SELECT,5823.7646
49,CrossMatch,2,1483,Zone,SELECT,5162.679
49,CrossMatch,2,1484,Neighbors,SELECT,4356.7876
49,CrossMatch,2,1485,Neighbors,SELECT,2013.0591
49,CrossMatch,2,1486,Neighbors,SELECT,422.0645
49,CrossMatch,2,1487,Neighbors,SELECT,1288.9492
49,CrossMatch,2,1488,Neighbors,SELECT,10188.0946
49,CrossMatch,2,1489,Neighbors,SELECT,6028.006
49,CrossMatch,2,1490,Neighbors,SELECT,1369.5861
49,CrossMatch,2,1491,Zone,SELECT,1349.8738
49,CrossMatch,2,1492,Match,SELECT,3877.7564
49,CrossMatch,2,1493,Zone,SELECT,2194.7635
49,CrossMatch,2,1494,Neighbors,SELECT,1454.6531
49,CrossMatch,2,1495,Neighbors,SELECT,3480.9294
49,CrossMatch,2,1496,Neighbors,SELECT,3337.0736
49,CrossMatch,2,1497,Neighbors,SELECT,853.4194
49,CrossMatch,2,1498,Zone,SELECT,2774.1718
49,CrossMatch,2,1499,Neighbors,SELECT,3089.465
49,CrossMatch,2,1500,Neighbors,SELECT,1835.5404
49,CrossMatch,2,1501,Neighbors,SELECT,755.333
49,CrossMatch,2,1502,Neighbors,SELECT,1242.9939
50,CrossMatch,2,1503,Neighbors,SELECT,3182.7489
50,CrossMatch,2,1504,Zone,SELECT,5569.3159
50,CrossMatch,2,1505,Neighbors,SELECT,5093.4513
50,CrossMatch,2,1506,Match,SELECT,2236.0344
50,CrossMatch,2,1507,Neighbors,SELECT,1502.9123
50,CrossMatch,2,1508,Neighbors,SELECT,1313.3331
50,CrossMatch,2,1509,Neighbors,SELECT,12413.9989
50,CrossMatch,2,1510,Zone,SELECT,725.5734
50,CrossMatch,2,1511,Neighbors,SELECT,741.5817
50,CrossMatch,2,1512,Neighbors,SELECT,6251.4663
50,CrossMatch,2,1513,Neighbors,SELECT,5498.4807
50,CrossMatch,2,1514,Neighbors,SELECT,1402.6858
50,CrossMatch,2,1515,Neighbors,SELECT,3631.6362
50,CrossMatch,2,1516,Neighbors,SELECT,4278.1277
50,CrossMatch,2,1517,fGetNearbyObj,SELECT,400.5082
50,CrossMatch,2,1518,Neighbors,SELECT,9485.6444
50,CrossMatch,2,1519,Match,SELECT,4276.1919
50,CrossMatch,2,1520,Neighbors,SELECT,3257.5423
50,CrossMatch,2,1521,Neighbors,SELECT,4319.3041
50,CrossMatch,2,1522,Neighbors,SELECT,2795.9178
50,CrossMatch,2,1523,Neighbors,SELECT,1712.9797
50,CrossMatch,2,1524,Neighbors,SELECT,185.3929
50,CrossMatch,2,1525,Zone,SELECT,2260.3239
50,CrossMatch,2,1526,Neighbors,SELECT,363.1978
50,CrossMatch,2,1527,Neighbors,SELECT,21278.5353
50,CrossMatch,2,1528,Neighbors,SELECT,1679.0805
51,CrossMatch,2,1529,Neighbors,SELECT,36000.4472
51,CrossMatch,2,1530,Neighbors,SELECT,911.0856
51,CrossMatch,2,1531,fGetNearbyObj,SELECT,9655.7598
51,CrossMatch,2,1532,Neighbors,SELECT,32904.5638
51,CrossMatch,2,1533,Zone,SELECT,10402.5367
51,CrossMatch,2,1534,fGetNearbyObj,SELECT,4756.7515
51,CrossMatch,2,1535,Match,SELECT,10526.995
51,CrossMatch,2,1536,fGetNearbyObj,SELECT,1725.5618
51,CrossMatch,2,1537,fGetNearbyObj,SELECT,721.5529
51,CrossMatch,2,1538,Neighbors,SELECT,1036.7711
51,CrossMatch,2,1539,fGetNearbyObj,SELECT,2120.3924
51,CrossMatch,2,1540,Neighbors,SELECT,5085.3045
51,CrossMatch,2,1541,Match,SELECT,779.2929
51,CrossMatch,2,1542,Neighbors,SELECT,1314.6838
51,CrossMatch,2,1543,Match,SELECT,851.4215
51,CrossMatch,2,1544,Match,SELECT,6390.002
51,CrossMatch,2,1545,Match,SELECT,20466.2147
51,CrossMatch,2,1546,Match,SELECT,595.0862
51,CrossMatch,2,1547,Match,SELECT,3854.3598
51,CrossMatch,2,1548,Match,SELECT,7545.607
51,CrossMatch,2,1549,fGetNearbyObj,SELECT,1551.9943
51,CrossMatch,2,1550,fGetNearbyObj,SELECT,384.1773
51,CrossMatch,2,1551,fGetNearbyObj,SELECT,8988.0873
51,CrossMatch,2,1552,Match,SELECT,359.5044
51,CrossMatch,2,1553,Neighbors,SELECT,13329.4516
51,CrossMatch,2,1554,Match,SELECT,831.3973
51,CrossMatch,2,1555,Zone,SELECT,307.1176
51,CrossMatch,2,1556,fGetNearbyObj,SELECT,1128.1523
51,CrossMatch,2,1557,Zone,SELECT,1923.6545
51,CrossMatch,2,1558,Match,SELECT,2460.2873
51,CrossMatch,2,1559,fGetNearbyObj,SELECT,4285.1535
52,CrossMatch,2,1560,Match,SELECT,482.6644
52,CrossMatch,2,1561,fGetNearbyObj,SELECT,2130.7898
52,CrossMatch,2,1562,Neighbors,SELECT,3401.724
52,CrossMatch,2,1563,Neighbors,SELECT,177.8416
52,CrossMatch,2,1564,fGetNearbyObj,SELECT,19307.0525
52,CrossMatch,2,1565,Neighbors,SELECT,3763.1409
52,CrossMatch,2,1566,Match,SELECT,1989.4376
52,CrossMatch,2,1567,fGetNearbyObj,SELECT,3546.9714
52,CrossMatch,2,1568,fGetNearbyObj,SELECT,1055.7981
52,CrossMatch,2,1569,Zone,SELECT,2493.2168
52,CrossMatch,2,1570,Match,SELECT,3019.8947
52,CrossMatch,2,1571,fGetNearbyObj,SELECT,9138.0662
52,CrossMatch,2,1572,Neighbors,SELECT,1631.5263
52,CrossMatch,2,1573,Zone,SELECT,369.9087
52,CrossMatch,2,1574,Match,SELECT,700.8492
52,CrossMatch,2,1575,Neighbors,SELECT,1482.1061
52,CrossMatch,2,1576,Zone,SELECT,414.8336
52,CrossMatch,2,1577,Neighbors,SELECT,620.2761
52,CrossMatch,2,1578,fGetNearbyObj,SELECT,708.0897
52,CrossMatch,2,1579,fGetNearbyObj,SELECT,1368.4708
52,CrossMatch,2,1580,Neighbors,SELECT,3700.9139
52,CrossMatch,2,1581,fGetNearbyObj,SELECT,1294.7792
52,CrossMatch,2,1582,Match,SELECT,4031.2727
52,CrossMatch,2,1583,Neighbors,SELECT,1991.6711
52,CrossMatch,2,1584,Neighbors,SELECT,643.6663
52,CrossMatch,2,1585,Neighbors,SELECT,3083.8388
52,CrossMatch,2,1586,Neighbors,SELECT,2532.6595
52,CrossMatch,2,1587,fGetNearbyObj,SELECT,4170.0957
52,CrossMatch,2,1588,Match,SELECT,5396.3259
52,CrossMatch,2,1589,Neighbors,SELECT,9550.9058
53,CrossMatch,2,1590,Neighbors,SELECT,1023.6229
53,CrossMatch,2,1591,Neighbors,SELECT,728.4114
53,CrossMatch,2,1592,fGetNearbyObj,SELECT,3859.0088
53,CrossMatch,2,1593,fGetNearbyObj,SELECT,1164.4282
53,CrossMatch,2,1594,Neighbors,SELECT,5324.1034
53,CrossMatch,2,1595,Neighbors,SELECT,8597.4104
53,CrossMatch,2,1596,Neighbors,SELECT,847.1021
53,CrossMatch,2,1597,Neighbors,SELECT,4488.7615
53,CrossMatch,2,1598,fGetNearbyObj,SELECT,996.1824
53,CrossMatch,2,1599,fGetNearbyObj,SELECT,1519.6244
53,CrossMatch,2,1600,fGetNearbyObj,SELECT,2911.5414
53,CrossMatch,2,1601,Neighbors,SELECT,1061.0924
53,CrossMatch,2,1602,Neighbors,SELECT,2601.0174
53,CrossMatch,2,1603,Neighbors,SELECT,1672.2833
53,CrossMatch,2,1604,fGetNearbyObj,SELECT,5484.2687
53,CrossMatch,2,1605,Match,SELECT,5503.0344
53,CrossMatch,2,1606,fGetNearbyObj,SELECT,1067.04
53,CrossMatch,2,1607,Neighbors,SELECT,2994.2066
53,CrossMatch,2,1608,fGetNearbyObj,SELECT,6691.3196
54,CrossMatch,2,1609,Neighbors,SELECT,1020.1849
54,CrossMatch,2,1610,Neighbors,SELECT,1153.1505
54,CrossMatch,2,1611,Neighbors,SELECT,307.1783
54,CrossMatch,2,1612,Match,SELECT,3805.0888
54,CrossMatch,2,1613,Match,SELECT,509.5253
54,CrossMatch,2,1614,fGetNearbyObj,SELECT,1702.9435
54,CrossMatch,2,1615,Neighbors,SELECT,736.199
54,CrossMatch,2,1616,Neighbors,SELECT,2594.9844
54,CrossMatch,2,1617,fGetNearbyObj,SELECT,77.4648
54,CrossMatch,2,1618,Neighbors,SELECT,2188.3771
54,CrossMatch,2,1619,Neighbors,SELECT,2933.7933
54,CrossMatch,2,1620,Neighbors,SELECT,1254.0813
54,CrossMatch,2,1621,Neighbors,SELECT,1346.6808
54,CrossMatch,2,1622,Neighbors,SELECT,1087.2209
54,CrossMatch,2,1623,Neighbors,SELECT,1676.7823
54,CrossMatch,2,1624,Neighbors,SELECT,11759.5519
54,CrossMatch,2,1625,Neighbors,SELECT,5713.3909
54,CrossMatch,2,1626,Neighbors,SELECT,1674.8768
54,CrossMatch,2,1627,Neighbors,SELECT,1218.2073
54,CrossMatch,2,1628,Neighbors,SELECT,5039.6294
54,CrossMatch,2,1629,Neighbors,SELECT,2397.8976
54,CrossMatch,2,1630,Neighbors,SELECT,566.2365
54,CrossMatch,2,1631,Neighbors,SELECT,1460.6096
54,CrossMatch,2,1632,Neighbors,SELECT,10070.0303
54,CrossMatch,2,1633,Neighbors,SELECT,3618.3952
54,CrossMatch,2,1634,Neighbors,SELECT,1233.477
54,CrossMatch,2,1635,Neighbors,SELECT,344.025
54,CrossMatch,2,1636,Neighbors,SELECT,2579.2133
54,CrossMatch,2,1637,Neighbors,SELECT,2004.5981
54,CrossMatch,2,1638,Neighbors,SELECT,1615.2055
54,CrossMatch,2,1639,Neighbors,SELECT,5113.5005
54,CrossMatch,2,1640,Neighbors,SELECT,3675.0713
54,CrossMatch,2,1641,Neighbors,SELECT,356.1781
54,CrossMatch,2,1642,Neighbors,SELECT,2017.9385
54,CrossMatch,2,1643,Neighbors,SELECT,455.3238
54,CrossMatch,2,1644,Neighbors,SELECT,1107.8674
54,CrossMatch,2,1645,Neighbors,SELECT,420.9011
54,CrossMatch,2,1646,fGetNearbyObj,SELECT,436.806
54,CrossMatch,2,1647,Neighbors,SELECT,230.6935
54,CrossMatch,2,1648,Match,SELECT,2983.4779
54,CrossMatch,2,1649,Neighbors,SELECT,2638.7264
54,CrossMatch,2,1650,Neighbors,SELECT,1846.4945
55,CrossMatch,2,1651,Neighbors,SELECT,2666.3417
55,CrossMatch,2,1652,Neighbors,SELECT,730.131
55,CrossMatch,2,1653,Neighbors,SELECT,557.0725
55,CrossMatch,2,1654,fGetNearbyObj,SELECT,1320.1161
55,CrossMatch,2,1655,fGetNearbyObj,SELECT,420.4799
55,CrossMatch,2,1656,fGetNearbyObj,SELECT,109.1041
55,CrossMatch,2,1657,Neighbors,SELECT,3839.0978
55,CrossMatch,2,1658,fGetNearbyObj,SELECT,350.1118
55,CrossMatch,2,1659,Zone,SELECT,842.3577
55,CrossMatch,2,1660,fGetNearbyObj,SELECT,3907.9983
55,CrossMatch,2,1661,fGetNearbyObj,SELECT,290.9708
55,CrossMatch,2,1662,Neighbors,SELECT,259.3367
55,CrossMatch,2,1663,fGetNearbyObj,SELECT,266.7067
55,CrossMatch,2,1664,Neighbors,SELECT,518.6758
55,CrossMatch,2,1665,fGetNearbyObj,SELECT,9164.6841
55,CrossMatch,2,1666,fGetNearbyObj,SELECT,1021.5752
55,CrossMatch,2,1667,Neighbors,SELECT,123.4319
55,CrossMatch,2,1668,Neighbors,SELECT,1236.8975
55,CrossMatch,2,1669,fGetNearbyObj,SELECT,2358.1915
55,CrossMatch,2,1670,Neighbors,SELECT,2664.3087
55,CrossMatch,2,1671,Neighbors,SELECT,482.0529
55,CrossMatch,2,1672,fGetNearbyObj,SELECT,1835.3978
55,CrossMatch,2,1673,fGetNearbyObj,SELECT,4666.1549
55,CrossMatch,2,1674,Match,SELECT,323.414
55,CrossMatch,2,1675,Neighbors,SELECT,509.017
55,CrossMatch,2,1676,Match,SELECT,2756.0992
55,CrossMatch,2,1677,Match,SELECT,2909.6387
55,CrossMatch,2,1678,fGetNearbyObj,SELECT,7628.7229
55,CrossMatch,2,1679,Match,SELECT,1962.003
55,CrossMatch,2,1680,fGetNearbyObj,SELECT,2076.0391
55,CrossMatch,2,1681,fGetNearbyObj,SELECT,661.5675
55,CrossMatch,2,1682,fGetNearbyObj,SELECT,7978.1406
55,CrossMatch,2,1683,fGetNearbyObj,SELECT,8686.2687
56,CrossMatch,2,1684,Match,SELECT,5883.3874
56,CrossMatch,2,1685,fGetNearbyObj,SELECT,668.7095
56,CrossMatch,2,1686,fGetNearbyObj,SELECT,9029.9786
56,CrossMatch,2,1687,fGetNearbyObj,SELECT,1047.1832
56,CrossMatch,2,1688,fGetNearbyObj,SELECT,688.8476
56,CrossMatch,2,1689,Match,SELECT,516.3063
56,CrossMatch,2,1690,Neighbors,SELECT,522.3484
56,CrossMatch,2,1691,Neighbors,SELECT,2352.6161
56,CrossMatch,2,1692,fGetNearbyObj,SELECT,13918.1818
56,CrossMatch,2,1693,Match,SELECT,2579.4222
56,CrossMatch,2,1694,fGetNearbyObj,SELECT,1333.2768
56,CrossMatch,2,1695,fGetNearbyObj,SELECT,4583.7606
56,CrossMatch,2,1696,Neighbors,SELECT,1330.3966
56,CrossMatch,2,1697,fGetNearbyObj,SELECT,350.2669
56,CrossMatch,2,1698,Neighbors,SELECT,857.1312
56,CrossMatch,2,1699,fGetNearbyObj,SELECT,3065.3246
56,CrossMatch,2,1700,fGetNearbyObj,SELECT,608.0913
56,CrossMatch,2,1701,fGetNearbyObj,SELECT,522.7308
56,CrossMatch,2,1702,fGetNearbyObj,SELECT,789.6616
56,CrossMatch,2,1703,Neighbors,SELECT,800.6743
56,CrossMatch,2,1704,Neighbors,SELECT,1346.3265
56,CrossMatch,2,1705,fGetNearbyObj,SELECT,401.8318
56,CrossMatch,2,1706,Neighbors,SELECT,5293.6437
56,CrossMatch,2,1707,fGetNearbyObj,SELECT,26545.0349
56,CrossMatch,2,1708,fGetNearbyObj,SELECT,1250.0848
56,CrossMatch,2,1709,fGetNearbyObj,SELECT,3176.8203
56,CrossMatch,2,1710,fGetNearbyObj,SELECT,7328.6453
56,CrossMatch,2,1711,Match,SELECT,2459.5918
56,CrossMatch,2,1712,fGetNearbyObj,SELECT,14291.1517
57,CrossMatch,2,1713,Neighbors,SELECT,568.1093
57,CrossMatch,2,1714,Zone,SELECT,3872.4892
57,CrossMatch,2,1715,Match,SELECT,2288.5496
57,CrossMatch,2,1716,Zone,SELECT,1039.016
57,CrossMatch,2,1717,Neighbors,SELECT,3692.0715
57,CrossMatch,2,1718,Match,SELECT,2195.1263
57,CrossMatch,2,1719,fGetNearbyObj,SELECT,1770.2614
57,CrossMatch,2,1720,Neighbors,SELECT,1467.7489
57,CrossMatch,2,1721,Neighbors,SELECT,1508.0881
57,CrossMatch,2,1722,Neighbors,SELECT,319.8537
